genero,edad,area,modalidad_cursada,nombre_actividad,fecha_inicio,fecha_fin
Masculino,32,DEPARTAMENTO DE PERSONAL,CURSO,WORD AVANZADO,14/6/2021,28/06/2021
Femenino,51,ADMINISTRATIVA,CURSO,WORD AVANZADO,14/6/2021,28/06/2021
Femenino,41,DELEGACIONES,CURSO,WORD AVANZADO,14/6/2021,28/06/2021
Masculino,42,SUBSEC. DE TRANSITO Y SEGURIDAD VIAL,CURSO,WORD AVANZADO,14/6/2021,28/06/2021
Femenino,26,DIR. GRAL. DE RECURSOS HUMANOS,CURSO,WORD AVANZADO,14/6/2021,28/06/2021
Femenino,45,DELEGACION,CURSO,WORD AVANZADO,14/6/2021,28/06/2021
Femenino,41,GUARDIA URBANA,CURSO,WORD AVANZADO,14/6/2021,28/06/2021
Femenino,37,COORDINACION GENERAL,CURSO,WORD AVANZADO,14/6/2021,28/06/2021
Femenino,35,SUBSECRETARIA DE SALUD,CURSO,WORD AVANZADO,14/6/2021,28/06/2021
Femenino,52,DIRECCION DE GESTION DE ESPACIOS VERDES,CURSO,WORD AVANZADO,14/6/2021,28/06/2021
Femenino,37,JUZGADO ADMINISTRATIVO DE FALTAS N° 2,CURSO,WORD AVANZADO,14/6/2021,28/06/2021
Femenino,52,JUZGADO DE FALTAS 4,CURSO,WORD AVANZADO,14/6/2021,28/06/2021
Femenino,50,SALUD,CURSO,WORD AVANZADO,14/6/2021,28/06/2021
Femenino,42,DIR. DE DEFUNCIONES,CURSO,WORD AVANZADO,14/6/2021,28/06/2021
Femenino,56,SAPS RAWSON,TALLER,STAND UP: CONTRA EL ACOSO CALLEJERO,17/6/2021,17/06/2021
Femenino,52,CULTURA,TALLER,STAND UP: CONTRA EL ACOSO CALLEJERO,17/6/2021,17/06/2021
Femenino,54,TRANSPORTE,TALLER,STAND UP: CONTRA EL ACOSO CALLEJERO,17/6/2021,17/06/2021
Femenino,33,DELEGACION MUNICIPAL,TALLER,STAND UP: CONTRA EL ACOSO CALLEJERO,17/6/2021,17/06/2021
Femenino,40,DELEGACION PIRAYUI NUEVO,TALLER,STAND UP: CONTRA EL ACOSO CALLEJERO,17/6/2021,17/06/2021
Femenino,48,CDIR. MITAI ROGA VI,TALLER,STAND UP: CONTRA EL ACOSO CALLEJERO,17/6/2021,17/06/2021
NULL,NULL,ATC,TALLER,STAND UP: CONTRA EL ACOSO CALLEJERO,17/6/2021,17/06/2021
Femenino,39,LIBRE DEUDA (CEL),TALLER,STAND UP: CONTRA EL ACOSO CALLEJERO,17/6/2021,17/06/2021
Femenino,50,DELEGACION PARANA,TALLER,STAND UP: CONTRA EL ACOSO CALLEJERO,17/6/2021,17/06/2021
Femenino,42,CHOFER DE AMBULANCIA SAMUN,TALLER,STAND UP: CONTRA EL ACOSO CALLEJERO,17/6/2021,17/06/2021
Femenino,62,CDIR. MITAI XV,TALLER,STAND UP: CONTRA EL ACOSO CALLEJERO,17/6/2021,17/06/2021
NULL,NULL,RESPONSABLE RR.HH.,TALLER,STAND UP: CONTRA EL ACOSO CALLEJERO,17/6/2021,17/06/2021
Masculino,61,SUBSECRETARIA DE SALUD,TALLER,STAND UP: CONTRA EL ACOSO CALLEJERO,17/6/2021,17/06/2021
Femenino,58,AOEM,TALLER,STAND UP: CONTRA EL ACOSO CALLEJERO,17/6/2021,17/06/2021
Masculino,43,MESA DE ENTRADA SUBSECRETARIA DE TRANSITO,TALLER,STAND UP: CONTRA EL ACOSO CALLEJERO,17/6/2021,17/06/2021
NULL,NULL,MITAI ROGA X II,TALLER,STAND UP: CONTRA EL ACOSO CALLEJERO,17/6/2021,17/06/2021
Femenino,46,DPTO. DE MESA DE ENTRADA,TALLER,STAND UP: CONTRA EL ACOSO CALLEJERO,17/6/2021,17/06/2021
Femenino,38,GUARDIA URBANA,TALLER,STAND UP: CONTRA EL ACOSO CALLEJERO,17/6/2021,17/06/2021
Femenino,52,DIRECCION COORDINACION LOGISTICA Y OPERATIVOS,TALLER,STAND UP: CONTRA EL ACOSO CALLEJERO,17/6/2021,17/06/2021
Femenino,36,ARCHIVO E IMPRESIONES,TALLER,STAND UP: CONTRA EL ACOSO CALLEJERO,17/6/2021,17/06/2021
Femenino,33,EQUIPO INTERDIR.SCIPLINARIO DE SUBSECRETARIA DE EDUCACION,TALLER,STAND UP: CONTRA EL ACOSO CALLEJERO,17/6/2021,17/06/2021
Femenino,53,DELEGACION MUNICIPAL  BARRIO SERANTES,TALLER,STAND UP: CONTRA EL ACOSO CALLEJERO,17/6/2021,17/06/2021
Femenino,31,TRANSITO ( JEFATURA ),TALLER,STAND UP: CONTRA EL ACOSO CALLEJERO,17/6/2021,17/06/2021
Femenino,44,DIRECCION DE TRANSITO,TALLER,STAND UP: CONTRA EL ACOSO CALLEJERO,17/6/2021,17/06/2021
Femenino,48,GUARDIA URBANA,TALLER,STAND UP: CONTRA EL ACOSO CALLEJERO,17/6/2021,17/06/2021
Femenino,51,COORDINACION DE GOBIERNO,TALLER,STAND UP: CONTRA EL ACOSO CALLEJERO,17/6/2021,17/06/2021
Femenino,60,SUBSECRETARIA DE TRANSITO,CURSO,ESTRATEGIAS COMUNICATIVAS PARA LA RESOLUCION DE CONFLICTOS. SEGUNDA COHORTE,16/6/2021,22/06/2021
Femenino,49,POLITICAS AMBIENTALES,CURSO,ESTRATEGIAS COMUNICATIVAS PARA LA RESOLUCION DE CONFLICTOS. SEGUNDA COHORTE,16/6/2021,22/06/2021
Femenino,55,DIRECCION GENERAL DE CUERPO DE AGENTE DE TRANSITO,CURSO,ESTRATEGIAS COMUNICATIVAS PARA LA RESOLUCION DE CONFLICTOS. SEGUNDA COHORTE,16/6/2021,22/06/2021
Femenino,33,DELEGACION MUNICIPAL,CURSO,ESTRATEGIAS COMUNICATIVAS PARA LA RESOLUCION DE CONFLICTOS. SEGUNDA COHORTE,16/6/2021,22/06/2021
Femenino,40,SUBSEC. DE TRANSPORTE URBANO,CURSO,ESTRATEGIAS COMUNICATIVAS PARA LA RESOLUCION DE CONFLICTOS. SEGUNDA COHORTE,16/6/2021,22/06/2021
Femenino,38,GUARDIA URBANA,CURSO,ESTRATEGIAS COMUNICATIVAS PARA LA RESOLUCION DE CONFLICTOS. SEGUNDA COHORTE,16/6/2021,22/06/2021
Femenino,43,SUBSECRETARIA DE TRANSPORTE,CURSO,ESTRATEGIAS COMUNICATIVAS PARA LA RESOLUCION DE CONFLICTOS. SEGUNDA COHORTE,16/6/2021,22/06/2021
Femenino,48,GUARDIA URBANA,CURSO,ESTRATEGIAS COMUNICATIVAS PARA LA RESOLUCION DE CONFLICTOS. SEGUNDA COHORTE,16/6/2021,22/06/2021
Masculino,46,DIRECCION DE PROGRAMACION Y COORDINACION OPERATIVA ,CURSO,ESTRATEGIAS COMUNICATIVAS PARA LA RESOLUCION DE CONFLICTOS. SEGUNDA COHORTE,16/6/2021,22/06/2021
Masculino,63,GUARDIA URBANA ,CURSO,ESTRATEGIAS COMUNICATIVAS PARA LA RESOLUCION DE CONFLICTOS PARA GUARDIA URBANA,28/6/2021,01/07/2021
Femenino,54,C.O.M.,CURSO,ESTRATEGIAS COMUNICATIVAS PARA LA RESOLUCION DE CONFLICTOS PARA GUARDIA URBANA,28/6/2021,01/07/2021
Femenino,36,GUARDIA URBANA,CURSO,ESTRATEGIAS COMUNICATIVAS PARA LA RESOLUCION DE CONFLICTOS PARA GUARDIA URBANA,28/6/2021,01/07/2021
Masculino,25,GUARDIA URBANA MUNICIPAL,CURSO,ESTRATEGIAS COMUNICATIVAS PARA LA RESOLUCION DE CONFLICTOS PARA GUARDIA URBANA,28/6/2021,01/07/2021
Femenino,31,DIRECCION GENERAL DE GUARDIA URBANA,CURSO,ESTRATEGIAS COMUNICATIVAS PARA LA RESOLUCION DE CONFLICTOS PARA GUARDIA URBANA,28/6/2021,01/07/2021
Femenino,47,CENTRO OPERACIONES Y MONITOREO,CURSO,ESTRATEGIAS COMUNICATIVAS PARA LA RESOLUCION DE CONFLICTOS PARA GUARDIA URBANA,28/6/2021,01/07/2021
Masculino,44,NULL,CURSO,ESTRATEGIAS COMUNICATIVAS PARA LA RESOLUCION DE CONFLICTOS PARA GUARDIA URBANA,28/6/2021,01/07/2021
Masculino,43,GUARDIA URBANA,CURSO,ESTRATEGIAS COMUNICATIVAS PARA LA RESOLUCION DE CONFLICTOS PARA GUARDIA URBANA,28/6/2021,01/07/2021
Masculino,28,GUARDIA URBANA ,CURSO,ESTRATEGIAS COMUNICATIVAS PARA LA RESOLUCION DE CONFLICTOS PARA GUARDIA URBANA,28/6/2021,01/07/2021
Femenino,22,GUARDIA URBANA,CURSO,ESTRATEGIAS COMUNICATIVAS PARA LA RESOLUCION DE CONFLICTOS PARA GUARDIA URBANA,28/6/2021,01/07/2021
Femenino,37,GUARDIA URBANA,CURSO,ESTRATEGIAS COMUNICATIVAS PARA LA RESOLUCION DE CONFLICTOS PARA GUARDIA URBANA,28/6/2021,01/07/2021
Masculino,29,COSTANERA SUR ,CURSO,ESTRATEGIAS COMUNICATIVAS PARA LA RESOLUCION DE CONFLICTOS PARA GUARDIA URBANA,28/6/2021,01/07/2021
Masculino,49,MOVILIDAD URBANA Y SEGURIDAD CUIDADANA,CURSO,ESTRATEGIAS COMUNICATIVAS PARA LA RESOLUCION DE CONFLICTOS PARA GUARDIA URBANA,28/6/2021,01/07/2021
Femenino,34,COM,CURSO,ESTRATEGIAS COMUNICATIVAS PARA LA RESOLUCION DE CONFLICTOS PARA GUARDIA URBANA,28/6/2021,01/07/2021
Femenino,48,GUARDIA URBANA,CURSO,ESTRATEGIAS COMUNICATIVAS PARA LA RESOLUCION DE CONFLICTOS PARA GUARDIA URBANA,28/6/2021,01/07/2021
Masculino,33,PLAYA Y BALNEARIOS DE LA MUNICIPALIDAD DE CORRIENTES ,CURSO,ESTRATEGIAS COMUNICATIVAS PARA LA RESOLUCION DE CONFLICTOS PARA GUARDIA URBANA,28/6/2021,01/07/2021
Masculino,48,SUBSECRETARIA DE TRANSITO Y SEGURIDAD VIAL,CHARLA,RCP Y PRIMEROS AUXILIO. PRIMERA COHORTE,11/6/2021,11/06/2021
Femenino,58,SUBSECRETARIA DE CULTURA SALA ADOLFO MORS,CHARLA,RCP Y PRIMEROS AUXILIO. PRIMERA COHORTE,11/6/2021,11/06/2021
Femenino,52,CULTURA,CHARLA,RCP Y PRIMEROS AUXILIO. PRIMERA COHORTE,11/6/2021,11/06/2021
Femenino,40,DOCENTE,CHARLA,RCP Y PRIMEROS AUXILIO. PRIMERA COHORTE,11/6/2021,11/06/2021
Femenino,54,TRANSPORTE,CHARLA,RCP Y PRIMEROS AUXILIO. PRIMERA COHORTE,11/6/2021,11/06/2021
Femenino,29,SUBSECRETARIA DE TRANSPORTE,CHARLA,RCP Y PRIMEROS AUXILIO. PRIMERA COHORTE,11/6/2021,11/06/2021
Femenino,40,DELEGACION PIRAYUI NUEVO,CHARLA,RCP Y PRIMEROS AUXILIO. PRIMERA COHORTE,11/6/2021,11/06/2021
Femenino,48,CDIR. MITAI ROGA VI,CHARLA,RCP Y PRIMEROS AUXILIO. PRIMERA COHORTE,11/6/2021,11/06/2021
Femenino,34,BALLET FOLKLORICO LAS 7 CORRIENTES,CHARLA,RCP Y PRIMEROS AUXILIO. PRIMERA COHORTE,11/6/2021,11/06/2021
Femenino,53,SUBSECRETARIA DE SALUD,CHARLA,RCP Y PRIMEROS AUXILIO. PRIMERA COHORTE,11/6/2021,11/06/2021
Femenino,45,DIR. DE AGRICULTURA PERIURBANA,CHARLA,RCP Y PRIMEROS AUXILIO. PRIMERA COHORTE,11/6/2021,11/06/2021
Femenino,39,LIBRE DEUDA (CEL),CHARLA,RCP Y PRIMEROS AUXILIO. PRIMERA COHORTE,11/6/2021,11/06/2021
Femenino,50,DELEGACION PARANA,CHARLA,RCP Y PRIMEROS AUXILIO. PRIMERA COHORTE,11/6/2021,11/06/2021
Femenino,31,SUBSECRETARIA DE DEPORTES,CHARLA,RCP Y PRIMEROS AUXILIO. PRIMERA COHORTE,11/6/2021,11/06/2021
Femenino,42,CHOFER DE AMBULANCIA SAMUN,CHARLA,RCP Y PRIMEROS AUXILIO. PRIMERA COHORTE,11/6/2021,11/06/2021
Femenino,35,DIRECCION GRAL. DE RR HH,CHARLA,RCP Y PRIMEROS AUXILIO. PRIMERA COHORTE,11/6/2021,11/06/2021
NULL,NULL,ADMINISTRACION,CHARLA,RCP Y PRIMEROS AUXILIO. PRIMERA COHORTE,11/6/2021,11/06/2021
NULL,NULL,RESPONSABLE RR.HH.,CHARLA,RCP Y PRIMEROS AUXILIO. PRIMERA COHORTE,11/6/2021,11/06/2021
Femenino,57,CENTRO DE DESARROLLO INFANTIL  ,CHARLA,RCP Y PRIMEROS AUXILIO. PRIMERA COHORTE,11/6/2021,11/06/2021
Femenino,59,CORISTA EN ORQUESTA MUNICIPAL,CHARLA,RCP Y PRIMEROS AUXILIO. PRIMERA COHORTE,11/6/2021,11/06/2021
Masculino,61,SUBSECRETARIA DE SALUD,CHARLA,RCP Y PRIMEROS AUXILIO. PRIMERA COHORTE,11/6/2021,11/06/2021
Masculino,56,SUBSEC. DE TRANSPORTE URBANO,CHARLA,RCP Y PRIMEROS AUXILIO. PRIMERA COHORTE,11/6/2021,11/06/2021
Femenino,54,DIR.V. DE JEFES OFICIALES,CHARLA,RCP Y PRIMEROS AUXILIO. PRIMERA COHORTE,11/6/2021,11/06/2021
Femenino,30,SUBSECRETARIA DE EDUCACION,CHARLA,RCP Y PRIMEROS AUXILIO. PRIMERA COHORTE,11/6/2021,11/06/2021
Masculino,43,MESA DE ENTRADA SUBSECRETARIA DE TRANSITO,CHARLA,RCP Y PRIMEROS AUXILIO. PRIMERA COHORTE,11/6/2021,11/06/2021
Femenino,51,DELEGACION,CHARLA,RCP Y PRIMEROS AUXILIO. PRIMERA COHORTE,11/6/2021,11/06/2021
Femenino,29,DIR.VISION DE GUARDIA - SUBSECRETARIA DE TRANSITO,CHARLA,RCP Y PRIMEROS AUXILIO. PRIMERA COHORTE,11/6/2021,11/06/2021
Femenino,46,DPTO. DE MESA DE ENTRADA,CHARLA,RCP Y PRIMEROS AUXILIO. PRIMERA COHORTE,11/6/2021,11/06/2021
Femenino,52,DIRECCION COORDINACION LOGISTICA Y OPERATIVOS,CHARLA,RCP Y PRIMEROS AUXILIO. PRIMERA COHORTE,11/6/2021,11/06/2021
Femenino,40,CDIR. XV,CHARLA,RCP Y PRIMEROS AUXILIO. PRIMERA COHORTE,11/6/2021,11/06/2021
Femenino,37,CENTRO EMISOR DE LICENCIAS,CHARLA,RCP Y PRIMEROS AUXILIO. PRIMERA COHORTE,11/6/2021,11/06/2021
Femenino,36,ARCHIVO E IMPRESIONES,CHARLA,RCP Y PRIMEROS AUXILIO. PRIMERA COHORTE,11/6/2021,11/06/2021
Femenino,33,EQUIPO INTERDIR.SCIPLINARIO DE SUBSECRETARIA DE EDUCACION,CHARLA,RCP Y PRIMEROS AUXILIO. PRIMERA COHORTE,11/6/2021,11/06/2021
Femenino,38,SAPS RAWSON ,CHARLA,RCP Y PRIMEROS AUXILIO. PRIMERA COHORTE,11/6/2021,11/06/2021
Masculino,44,SAPS DR MAURICIO OPEN,CHARLA,RCP Y PRIMEROS AUXILIO. PRIMERA COHORTE,11/6/2021,11/06/2021
Femenino,41,DELEGACIONES,CHARLA,RCP Y PRIMEROS AUXILIO. PRIMERA COHORTE,11/6/2021,11/06/2021
Femenino,38,C.D.I MITAI ROGA DOS,CHARLA,RCP Y PRIMEROS AUXILIO. PRIMERA COHORTE,11/6/2021,11/06/2021
Femenino,26,DIR. GRAL. DE RECURSOS HUMANOS,CHARLA,RCP Y PRIMEROS AUXILIO. PRIMERA COHORTE,11/6/2021,11/06/2021
Femenino,41,GUARDIA URBANA,CHARLA,RCP Y PRIMEROS AUXILIO. PRIMERA COHORTE,11/6/2021,11/06/2021
Femenino,37,COORDINACION GENERAL,CHARLA,RCP Y PRIMEROS AUXILIO. PRIMERA COHORTE,11/6/2021,11/06/2021
Femenino,44,DIRECCION DE TRANSITO,CHARLA,RCP Y PRIMEROS AUXILIO. PRIMERA COHORTE,11/6/2021,11/06/2021
Femenino,48,GUARDIA URBANA,CHARLA,RCP Y PRIMEROS AUXILIO. PRIMERA COHORTE,11/6/2021,11/06/2021
Femenino,44,CDIR. MITAI ROGA VI,CHARLA,RCP Y PRIMEROS AUXILIO. PRIMERA COHORTE,11/6/2021,11/06/2021
Femenino,52,DIRECCION DE GESTION DE ESPACIOS VERDES,CHARLA,RCP Y PRIMEROS AUXILIO. PRIMERA COHORTE,11/6/2021,11/06/2021
Femenino,44,ESTACIONAMIENTO MEDIDO,CHARLA,RCP Y PRIMEROS AUXILIO. PRIMERA COHORTE,11/6/2021,11/06/2021
Femenino,37,JUZGADO ADMINISTRATIVO DE FALTAS N° 2,CHARLA,RCP Y PRIMEROS AUXILIO. PRIMERA COHORTE,11/6/2021,11/06/2021
Masculino,40,SUBSECRETARIA DE DEPORTE ,CHARLA,RCP Y PRIMEROS AUXILIO. PRIMERA COHORTE,11/6/2021,11/06/2021
NULL,NULL,ATC,CHARLA,RCP Y PRIMEROS AUXILIO. SEGUNDA COHORTE,18/6/2021,18/06/2021
NULL,NULL,CREDITOS Y COBRANZAS,CHARLA,RCP Y PRIMEROS AUXILIO. SEGUNDA COHORTE,18/6/2021,18/06/2021
NULL,NULL,ATC,CHARLA,RCP Y PRIMEROS AUXILIO. SEGUNDA COHORTE,18/6/2021,18/06/2021
Femenino,41,CAJA MUNICIPAL ,CHARLA,RCP Y PRIMEROS AUXILIO. SEGUNDA COHORTE,18/6/2021,18/06/2021
NULL,NULL,PALACIO MUNICIPAL ,CHARLA,RCP Y PRIMEROS AUXILIO. SEGUNDA COHORTE,18/6/2021,18/06/2021
Masculino,44,SISTEMA,CHARLA,RCP Y PRIMEROS AUXILIO. SEGUNDA COHORTE,18/6/2021,18/06/2021
Femenino,39,ATENCION AL CIUDADANO,CHARLA,RCP Y PRIMEROS AUXILIO. SEGUNDA COHORTE,18/6/2021,18/06/2021
NULL,NULL,ATC,CHARLA,RCP Y PRIMEROS AUXILIO. SEGUNDA COHORTE,18/6/2021,18/06/2021
NULL,NULL,ATC,CHARLA,RCP Y PRIMEROS AUXILIO. SEGUNDA COHORTE,18/6/2021,18/06/2021
Femenino,NULL,ATC,CHARLA,RCP Y PRIMEROS AUXILIO. SEGUNDA COHORTE,18/6/2021,18/06/2021
Femenino,36,DIR. GRAL. DE ATENCION Y CERCANIA CIUDADANA,CHARLA,RCP Y PRIMEROS AUXILIO. SEGUNDA COHORTE,18/6/2021,18/06/2021
NULL,NULL,ATC,CHARLA,RCP Y PRIMEROS AUXILIO. SEGUNDA COHORTE,18/6/2021,18/06/2021
Femenino,30,ATC,CHARLA,RCP Y PRIMEROS AUXILIO. SEGUNDA COHORTE,18/6/2021,18/06/2021
Femenino,35,CREDITOS Y COBRANZAS,CHARLA,RCP Y PRIMEROS AUXILIO. SEGUNDA COHORTE,18/6/2021,18/06/2021
NULL,NULL,ATC,CHARLA,RCP Y PRIMEROS AUXILIO. SEGUNDA COHORTE,18/6/2021,18/06/2021
NULL,NULL,CAJA MUNICIPAL,CHARLA,RCP Y PRIMEROS AUXILIO. SEGUNDA COHORTE,18/6/2021,18/06/2021
NULL,NULL,CORREO EXPRESS ,CHARLA,RCP Y PRIMEROS AUXILIO. SEGUNDA COHORTE,18/6/2021,18/06/2021
NULL,NULL,ATC,CHARLA,RCP Y PRIMEROS AUXILIO. SEGUNDA COHORTE,18/6/2021,18/06/2021
Femenino,31,GERENCIA GENERAL,CHARLA,RCP Y PRIMEROS AUXILIO. SEGUNDA COHORTE,18/6/2021,18/06/2021
Masculino,34,DIR. GRAL. DE ATENCION Y CERCANIA CIUDADANA,CHARLA,RCP Y PRIMEROS AUXILIO. SEGUNDA COHORTE,18/6/2021,18/06/2021
Femenino,24,ATC,CHARLA,RCP Y PRIMEROS AUXILIO. SEGUNDA COHORTE,18/6/2021,18/06/2021
NULL,NULL,CAJA MUNICIPAL ATC,CHARLA,RCP Y PRIMEROS AUXILIO. SEGUNDA COHORTE,18/6/2021,18/06/2021
NULL,NULL,ATC,CHARLA,RCP Y PRIMEROS AUXILIO. SEGUNDA COHORTE,18/6/2021,18/06/2021
Femenino,52,CULTURA,CHARLA,"PARTO RESPETADO: NO ES UNA OPCION, ES UN DERECHO",21/5/2021,21/05/2021
Femenino,29,SUBSECRETARIA DE TRANSPORTE,CHARLA,"PARTO RESPETADO: NO ES UNA OPCION, ES UN DERECHO",21/5/2021,21/05/2021
Femenino,40,DELEGACION PIRAYUI NUEVO,CHARLA,"PARTO RESPETADO: NO ES UNA OPCION, ES UN DERECHO",21/5/2021,21/05/2021
NULL,NULL,NULL,CHARLA,"PARTO RESPETADO: NO ES UNA OPCION, ES UN DERECHO",21/5/2021,21/05/2021
NULL,NULL,ATC,CHARLA,"PARTO RESPETADO: NO ES UNA OPCION, ES UN DERECHO",21/5/2021,21/05/2021
Femenino,31,OBRADOR 1 MANTENIMIENTO URBANO,CHARLA,"PARTO RESPETADO: NO ES UNA OPCION, ES UN DERECHO",21/5/2021,21/05/2021
Femenino,65,DIRECCION: DE NINEZ ADOLESCENCIA Y FAMILIA,CHARLA,"PARTO RESPETADO: NO ES UNA OPCION, ES UN DERECHO",21/5/2021,21/05/2021
Femenino,42,COM,CHARLA,"PARTO RESPETADO: NO ES UNA OPCION, ES UN DERECHO",21/5/2021,21/05/2021
Masculino,61,SUBSECRETARIA DE SALUD,CHARLA,"PARTO RESPETADO: NO ES UNA OPCION, ES UN DERECHO",21/5/2021,21/05/2021
Masculino,43,MESA DE ENTRADA SUBSECRETARIA DE TRANSITO,CHARLA,"PARTO RESPETADO: NO ES UNA OPCION, ES UN DERECHO",21/5/2021,21/05/2021
Femenino,51,DELEGACION,CHARLA,"PARTO RESPETADO: NO ES UNA OPCION, ES UN DERECHO",21/5/2021,21/05/2021
Femenino,46,DPTO. DE MESA DE ENTRADA,CHARLA,"PARTO RESPETADO: NO ES UNA OPCION, ES UN DERECHO",21/5/2021,21/05/2021
Masculino,33,SUBSECRETARIA DE TURISMO,CHARLA,"PARTO RESPETADO: NO ES UNA OPCION, ES UN DERECHO",21/5/2021,21/05/2021
Femenino,52,DIRECCION COORDINACION LOGISTICA Y OPERATIVOS,CHARLA,"PARTO RESPETADO: NO ES UNA OPCION, ES UN DERECHO",21/5/2021,21/05/2021
Femenino,37,SUBSEC. DE EDUCACION,CHARLA,"PARTO RESPETADO: NO ES UNA OPCION, ES UN DERECHO",21/5/2021,21/05/2021
Femenino,48,GUARDIA URBANA,CHARLA,"PARTO RESPETADO: NO ES UNA OPCION, ES UN DERECHO",21/5/2021,21/05/2021
Femenino,52,DIRECCION DE GESTION DE ESPACIOS VERDES,CHARLA,"PARTO RESPETADO: NO ES UNA OPCION, ES UN DERECHO",21/5/2021,21/05/2021
Femenino,50,SALUD,CHARLA,"PARTO RESPETADO: NO ES UNA OPCION, ES UN DERECHO",21/5/2021,21/05/2021
NULL,NULL,MITAI ROGA 4,CHARLA,"PARTO RESPETADO: NO ES UNA OPCION, ES UN DERECHO",21/5/2021,21/05/2021
Femenino,36,CDIR. I,TALLER,SENSIBILIZACION LEY MICAELA,23/6/2021,2/7/2021
Femenino,40,DOCENTE,TALLER,SENSIBILIZACION LEY MICAELA,23/6/2021,2/7/2021
Femenino,43,DIRECTORA,TALLER,SENSIBILIZACION LEY MICAELA,23/6/2021,2/7/2021
NULL,NULL,NULL,TALLER,SENSIBILIZACION LEY MICAELA,23/6/2021,2/7/2021
NULL,NULL,AUXILIAR DE SALA,TALLER,SENSIBILIZACION LEY MICAELA,23/6/2021,2/7/2021
Femenino,51,CDIR. IV,TALLER,SENSIBILIZACION LEY MICAELA,23/6/2021,2/7/2021
Femenino,29,CENTRO DESARROLLO INFANTIL XIV,TALLER,SENSIBILIZACION LEY MICAELA,23/6/2021,2/7/2021
Femenino,46,EDUCACION,TALLER,SENSIBILIZACION LEY MICAELA,23/6/2021,2/7/2021
Femenino,49,NULL,TALLER,SENSIBILIZACION LEY MICAELA,23/6/2021,2/7/2021
Femenino,45,CDIR. XIV MITAI ROGA BARRIO DR. MONTANA,TALLER,SENSIBILIZACION LEY MICAELA,23/6/2021,2/7/2021
Femenino,38,CDIR. XIV,TALLER,SENSIBILIZACION LEY MICAELA,23/6/2021,2/7/2021
Femenino,35,DOCENTE,TALLER,SENSIBILIZACION LEY MICAELA,23/6/2021,2/7/2021
Femenino,47,C.D.I MITAI ROGA XIV,TALLER,SENSIBILIZACION LEY MICAELA,23/6/2021,2/7/2021
Femenino,49,DIRECTORA,TALLER,SENSIBILIZACION LEY MICAELA,23/6/2021,2/7/2021
Femenino,40,CDIR. MITAI ROGA XIV,TALLER,SENSIBILIZACION LEY MICAELA,23/6/2021,2/7/2021
Femenino,46,MITAI ROGA XII,TALLER,SENSIBILIZACION LEY MICAELA,23/6/2021,2/7/2021
Femenino,44,CDIR. MITAI ROGA VI,TALLER,SENSIBILIZACION LEY MICAELA,23/6/2021,2/7/2021
Femenino,55,CDIR.XIV MITAI ROGA BARRIO DR MONTANA,TALLER,SENSIBILIZACION LEY MICAELA,23/6/2021,2/7/2021
Femenino,58,DIR. GRAL. DE ATENCION Y CERCANIA CIUDADANA,AUTOGESTIONADO,TALLER DE BUENAS PRACTICAS PARA LA GESTION DE QUEJAS Y RECLAMOS.SEGUNDA COHORTE,14/6/2021,5/7/2021
Femenino,29,SUBSECRETARIA DE TRANSPORTE,AUTOGESTIONADO,TALLER DE BUENAS PRACTICAS PARA LA GESTION DE QUEJAS Y RECLAMOS.SEGUNDA COHORTE,14/6/2021,5/7/2021
Femenino,47,SUBSECRETARIA  DE DEPORTE,AUTOGESTIONADO,TALLER DE BUENAS PRACTICAS PARA LA GESTION DE QUEJAS Y RECLAMOS.SEGUNDA COHORTE,14/6/2021,5/7/2021
Masculino,44,SUBSECRETARIA DE TRANSPORTE,AUTOGESTIONADO,TALLER DE BUENAS PRACTICAS PARA LA GESTION DE QUEJAS Y RECLAMOS.SEGUNDA COHORTE,14/6/2021,5/7/2021
Femenino,54,C.O.M.,AUTOGESTIONADO,TALLER DE BUENAS PRACTICAS PARA LA GESTION DE QUEJAS Y RECLAMOS.SEGUNDA COHORTE,14/6/2021,5/7/2021
Masculino,41,DELEGACION BARRIO F.JOSE DE LA QUINTANA ,AUTOGESTIONADO,TALLER DE BUENAS PRACTICAS PARA LA GESTION DE QUEJAS Y RECLAMOS.SEGUNDA COHORTE,14/6/2021,5/7/2021
Femenino,42,GUARDIA Y SECUESTROS,AUTOGESTIONADO,TALLER DE BUENAS PRACTICAS PARA LA GESTION DE QUEJAS Y RECLAMOS.SEGUNDA COHORTE,14/6/2021,5/7/2021
Femenino,35,SUBE,AUTOGESTIONADO,TALLER DE BUENAS PRACTICAS PARA LA GESTION DE QUEJAS Y RECLAMOS.SEGUNDA COHORTE,14/6/2021,5/7/2021
Masculino,32,DELEGACIONES,AUTOGESTIONADO,TALLER DE BUENAS PRACTICAS PARA LA GESTION DE QUEJAS Y RECLAMOS.SEGUNDA COHORTE,14/6/2021,5/7/2021
Femenino,38,DIRECCION GENERAL DE DELEGACIONES ,AUTOGESTIONADO,TALLER DE BUENAS PRACTICAS PARA LA GESTION DE QUEJAS Y RECLAMOS.SEGUNDA COHORTE,14/6/2021,5/7/2021
NULL,NULL,ATC,AUTOGESTIONADO,TALLER DE BUENAS PRACTICAS PARA LA GESTION DE QUEJAS Y RECLAMOS.SEGUNDA COHORTE,14/6/2021,5/7/2021
